Date,Country,Country ISO,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Occupation of Health Facility,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Stolen/Highjacked,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Reported Health Worker Profession,Health Workers Killed,International Health Workers Working Within The Aid System Kill,International Health Worker Outside The Aid Structure Killed,National Employees of International Aid Agencies Killed,National Employees of Local NGO Killed,Health Worker Working Within National Health Structure Killed,National Health Worker Working for Unspecified Health Provider ,"Health Workers Working for INGO, ICRC or UN Killed","Health Workers Working for LNGO,  NGO or National Society of th",Health Workers Working for local health structure killed,Health Workers Killed In Captivity,Female Health Workers Killed,Male Health Workers Killed,Health Workers Injured,International Health Workers Working Within the Aid System Inju,International Health Worker Outside the Aid Structure Injured,National Employees of International Aid Agencies Injured,Health Worker Working Within National Health Structure Injured,National Health Worker Working For Unspecified Health Provider ,Female Health Workers Injured,Male Health Workers Injured ,Health Workers Kidnapped,International Health Workers Working Within the Aid System Kidn,International Health Worker Outside the Aid Structure Kidnapped,National Employees of International Aid Agencies Kidnapped,Health Worker Working Within National Health Structure Kidnappe,National Health Worker Working for Unspecified Health Provider ,Female Health Workers Kidnapped,Male Health Workers Kidanpped,Health Workers Arrested,International Health Workers Working Within the Aid System Arre,International Health Worker Outside the Aid Structure Arrested ,National Employees of International Aid Agencies Arrested or De,Health Worker Working Within National Health Structure Arrested,National Health Worker Working for Unspecified Health Provider ,Female Health Workers Arrested or Detained,Male Health Workers Arrested or Detained,Conflict-Related Violence,Political-Related Violence,COVID-19-Related Violence,Ebola-Related Violence,Vaccination-Related Violence,SiND Event ID
26/9/2022,Cameroon,CMR,NSA,Islamic State West Africa Province,Firearms,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,Nurse,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35231
26/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Ground-Launched Explosive Weapon,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,34703
26/9/2022,Burkina Faso,BFA,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,1,0,NoInformation,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35213
26/9/2022,Iran,IRN,Police,Law Enforcement Forces of Islamic Republic of Iran,Firearms,0,0,0,0,0,0,4,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,35630
26/9/2022,Myanmar,MMR,NSA,Civil Disobedience Movement (Myanmar),Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,35543
27/9/2022,Syria,SYR,Armed Forces of Government or Self-Declared Government,Syrian Armed Forces,Firearms,0,0,1,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35298
27/9/2022,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,1,NoInformation,0,0,0,HeadOfProgramme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,35266
27/9/2022,Pakistan,PAK,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,Vaccination-related,35169
27/9/2022,OPT,PSE,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,0,0,OtherHealthProfessional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35291
27/9/2022,OPT,PSE,No Information,No Information,No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,0,0,OtherHealthProfessional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35290
27/9/2022,Syria,SYR,Armed Forces of Government or Self-Declared Government,Syrian Armed Forces,Ground-Launched Explosive Weapon,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36059
27/9/2022,Myanmar,MMR,Criminal,Criminal,No Information on the Weapon Used,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35262
27/9/2022,Ukraine,UKR,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,34714
27/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Ground-Launched Explosive Weapon,0,0,0,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,Driver,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36734
27/9/2022,OPT,PSE,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,0,0,OtherHealthProfessional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35289
28/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,34765
28/9/2022,OPT,PSE,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,4,0,0,,0,0,0,OtherHealthProfessional,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35293
28/9/2022,OPT,PSE,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,0,0,OtherHealthProfessional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35292
28/9/2022,Iraq,IRQ,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,0,0,Doctor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35287
28/9/2022,DRC,COD,NSA,Mai Mai militia,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,1,0,Freed,0,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36165
28/9/2022,Pakistan,PAK,No Information,No Information,Firearms,0,0,1,0,0,0,0,0,FALSE,1,1,0,0,,0,0,0,Doctor,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35281
28/9/2022,OPT,PSE,Armed Forces of Government or Self-Declared Government,Israeli Defence Forces,Combination,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35046
28/9/2022,USA,USA,NSA,Unidentified Armed Actor,Firearms,0,0,1,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35318
28/9/2022,DRC,COD,NSA,Coalition of Congolese Democrats (Armed Wing),Firearms,0,0,1,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35233
29/9/2022,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35276
29/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Ground-Launched Explosive Weapon,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36148
29/9/2022,OPT,PSE,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,1,0,0,,0,0,0,OtherHealthProfessional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35295
29/9/2022,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Ground-Launched Explosive Weapon,0,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35098
29/9/2022,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,2,NoInformation,0,0,0,Nurse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,35275
29/9/2022,Ukraine,UKR,Police,Government of Russia,Not Applicable - No Direct Violence,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,34715
29/9/2022,Myanmar,MMR,NSA,Militia,Firearms,0,0,0,0,0,0,0,0,FALSE,2,0,0,0,,0,0,0,Doctor,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35278
30/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,0,0,1,0,0,0,0,0,FALSE,0,0,0,0,,1,0,0,HeadOfProgramme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35146
30/9/2022,Iran,IRN,Police,Law Enforcement Forces of Islamic Republic of Iran,Firearms,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,38200
30/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,0,0,1,0,0,0,0,0,FALSE,1,1,0,0,,0,0,0,Paramedic,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36555
30/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Ground-Launched Explosive Weapon,1,1,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36707
30/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,0,0,1,0,0,0,0,0,FALSE,1,0,0,0,,0,0,0,Technician,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,36556
30/9/2022,Ukraine,UKR,No Information,No Information,Not Applicable - No Direct Violence,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,34768
30/9/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35317
1/10/2022,Iran,IRN,Police,Law Enforcement Forces of Islamic Republic of Iran,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,37877
1/10/2022,OPT,PSE,Armed Forces of Government or Self-Declared Government,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,0,1,NoInformation,0,0,0,AmbulanceDriver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35261
1/10/2022,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,1,NoInformation,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,35103
1/10/2022,Iran,IRN,Police,Law Enforcement Forces of Islamic Republic of Iran,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,38157
1/10/2022,OPT,PSE,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,,2,0,0,"Driver, Paramedic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35229
1/10/2022,DRC,COD,NSA,Allied Democratic Forces /National Army for the Liberation of Uganda,Arson,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36501
1/10/2022,CAR,CAF,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35082
2/10/2022,DRC,COD,No Information,No Information,Combination,0,3,0,0,0,0,0,3,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36359
2/10/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,0,0,0,0,1,0,0,0,FALSE,1,1,0,0,,0,0,0,"AmbulanceDriver, Volunteer",1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35147
2/10/2022,Iran,IRN,Police,Law Enforcement Forces of Islamic Republic of Iran,Combination,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,38204
2/10/2022,OPT,PSE,No Information,No Information,Firearms,0,0,0,0,0,0,1,0,FALSE,0,0,0,2,NoInformation,0,0,0,OtherHealthProfessional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35296
3/10/2022,Iran,IRN,Police,Law Enforcement Forces of Islamic Republic of Iran,Firearms,0,0,0,0,0,0,1,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,38155
3/10/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Ground-Launched Explosive Weapon,1,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35332
3/10/2022,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,1,0,0,0,0,0,FALSE,0,0,0,1,NoInformation,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,35279
3/10/2022,Ukraine,UKR,Foreign Forces - Military,Armed Forces of the Russian Federation,Ground-Launched Explosive Weapon,1,0,0,0,0,0,0,0,FALSE,1,2,0,0,,0,0,0,"HospitalStaff, Nurse",1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36312
4/10/2022,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,1,0,0,0,0,0,FALSE,0,0,0,3,Freed,0,0,0,HospitalStaff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,1,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,35099
4/10/2022,Mali,MLI,NSA,Islamic State of the Greater Sahara,Firearms,0,1,1,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36371
5/10/2022,Myanmar,MMR,NSA,People's Defence Force (Myanmar),Firearms,0,0,0,0,0,1,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35101
5/10/2022,Afghanistan,AFG,Armed Forces of Government or Self-Declared Government,Islamic Emirate of Afghanistan,Firearms,0,0,1,0,0,0,0,0,FALSE,0,10,0,0,,0,10,0,"Doctor, HospitalStaff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35095
5/10/2022,Nigeria,NGA,NSA,Eastern Security Network,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,1,0,NoInformation,0,0,0,Nurse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35084
5/10/2022,Burkina Faso,BFA,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,1,0,NoInformation,0,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35076
5/10/2022,OPT,PSE,No Information,No Information,Firearms,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,,0,0,0,Paramedic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35204
5/10/2022,Ethiopia,ETH,NSA,Tigray People’s Liberation Front,Arson,1,0,0,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35083
5/10/2022,Burkina Faso,BFA,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,1,0,NoInformation,0,0,0,NoInformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35075
5/10/2022,OPT,PSE,Armed Forces of Government or Self-Declared Government,Israeli Defence Forces,Firearms,0,0,1,0,0,0,0,0,TRUE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,Politically-related,NotApplicable,NotApplicable,NotApplicable,35203
6/10/2022,Mali,MLI,No Information,No Information,No Information on the Weapon Used,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,36372
6/10/2022,Myanmar,MMR,Armed Forces of Government or Self-Declared Government,Myanmar Armed Forces,Firearms,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConflictEvent,NotApplicable,NotApplicable,NotApplicable,NotApplicable,35134
